# 1 1
      0.00000      11.6191    0.0922944
      1.00000      11.6401    0.0922925
      2.00000      11.7752    0.0923443
      3.00000      11.7299    0.0924564
      4.00000      11.5097    0.0925976
      5.00000      11.6132    0.0928827
      6.00000      11.3024    0.0932647
      7.00000      11.3396    0.0937457
      8.00000      11.2390    0.0943776
      9.00000      11.1306    0.0952117
      10.0000      10.8224    0.0961742
      11.0000      10.6166    0.0969505
      12.0000      10.6107    0.0974986
      13.0000      10.6293    0.0983072
      14.0000      10.2156    0.0995221
      15.0000      9.73226     0.100918
      16.0000      9.57719     0.102450
      17.0000      9.35108     0.104215
      18.0000      9.10679     0.105901
      19.0000      8.85028     0.107149
      20.0000      8.62653     0.107822
      21.0000      8.62642     0.108146
      22.0000      8.68356     0.108223
      23.0000      8.63371     0.108039
      24.0000      8.54608     0.107478
      25.0000      8.73538     0.106562
      26.0000      8.98730     0.105403
      27.0000      9.13563     0.104335
      28.0000      9.25609     0.103534
      29.0000      9.52069     0.102766
      30.0000      9.44495     0.102130
      31.0000      9.51522     0.101839
      32.0000      9.77127     0.101801
      33.0000      9.49540     0.101763
      34.0000      9.73291     0.101451
      35.0000      9.87817     0.101135
      36.0000      9.91361     0.100981
      37.0000      9.68331     0.100850
      38.0000      9.92354     0.100553
      39.0000      10.0572     0.100052
      40.0000      10.0019    0.0995339
      41.0000      10.4107    0.0989405
      42.0000      10.2195    0.0984326
      43.0000      10.3752    0.0979184
      44.0000      10.5510    0.0974279
      45.0000      10.5743    0.0969687
      46.0000      10.6968    0.0964735
      47.0000      10.7102    0.0959205
      48.0000      11.0114    0.0953374
      49.0000      11.1946    0.0946548
      50.0000      11.4126    0.0939756
      51.0000      11.5006    0.0931625
      52.0000      11.7754    0.0922933
      53.0000      11.8208    0.0915008
      54.0000      12.0433    0.0907127
      55.0000      12.3065    0.0898517
      56.0000      12.6127    0.0890129
      57.0000      12.7979    0.0884341
      58.0000      12.9170    0.0882075
      59.0000      12.9120    0.0881862
      60.0000      12.8311    0.0881851
      61.0000      12.7626    0.0881101
      62.0000      12.7355    0.0878867
      63.0000      13.0566    0.0876199
      64.0000      13.0858    0.0874587
      65.0000      13.0637    0.0873841
      66.0000      13.0861    0.0874815
      67.0000      13.0060    0.0878146
      68.0000      12.9712    0.0883388
      69.0000      12.5439    0.0888727
      70.0000      12.4093    0.0893995
      71.0000      12.4806    0.0898754
      72.0000      12.3604    0.0903651
      73.0000      12.0862    0.0909874
      74.0000      11.8622    0.0917078
      75.0000      11.6181    0.0925784
      76.0000      11.4071    0.0934934
      77.0000      11.1830    0.0943190
      78.0000      11.1317    0.0948683
      79.0000      10.9994    0.0952581
      80.0000      10.9458    0.0956412
      81.0000      10.8370    0.0959216
      82.0000      10.8813    0.0959776
      83.0000      10.7914    0.0959262
      84.0000      10.9591    0.0957781
      85.0000      10.9570    0.0955378
      86.0000      10.9655    0.0952682
      87.0000      10.9320    0.0950437
      88.0000      11.2019    0.0946086
      89.0000      11.3075    0.0941209
      90.0000      11.6161    0.0935998
      91.0000      11.5208    0.0930414
      92.0000      11.8408    0.0923417
      93.0000      11.8717    0.0916413
      94.0000      12.2988    0.0910673
      95.0000      12.2204    0.0907331
      96.0000      12.1921    0.0905923
      97.0000      12.3528    0.0905090
      98.0000      12.0825    0.0904795
      99.0000      12.4668    0.0903701
      100.000      12.4346    0.0900769
      101.000      12.3796    0.0897671
